track_name	size_bytes	price	rating_count_tot	sup_devices.num	ipadSc_urls.num	lang.num	vpp_lic	currency_USD	cont_rating_12+	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Book	prime_genre_Business	prime_genre_Catalogs	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Medical	prime_genre_Music	prime_genre_Navigation	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	user_rating
サッカーカーニバル	-0.2704591693358038	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Sling Kong	-0.027281163835131333	-0.2959602425094711	-0.10899848419960917	-0.0968084886371818	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
龙珠直播-高清游戏娱乐直播平台	-0.3572355548481191	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Forevolution	-0.33932320744770256	0.38812569422131665	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Sky Gamblers Air Supremacy	4.052677180440441	0.2166755847649789	-0.15690289934121995	0.17075322131742407	0.6510506680574688	0.576470774894817	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Timepage – Calendar by Moleskine	-0.3116321951446236	0.5595758036776545	-0.1559125930745108	-0.0968084886371818	-1.8667417328074443	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Good Morning Alarm Clock - Sleep Cycle Tracker	-0.38874680358547437	0.38812569422131665	-0.1568500830069955	-0.0968084886371818	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
iMaschine 2	0.8617391710297858	1.4168263509593433	-0.16424436979842383	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
System Status : memory, CPU, network, battery data	-0.5474063543618516	0.04522547530864108	-0.17023902373290323	0.17075322131742407	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0
iPlum Business Phone Number for Calling & Texting	-0.44385513961126627	-0.2959602425094711	-0.16506302297890338	0.17075322131742407	0.14749218788448623	2.091805488120079	0.08364175006200619	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
AirTycoon 4	0.13412382551304297	0.2166755847649789	-0.16873375820750533	0.7058766412266358	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Firefox web browser	-0.30062478255302594	-0.2959602425094711	-0.1356575288994196	-0.0968084886371818	0.6510506680574688	5.627586485645691	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Insidious VR	0.1712399883024783	-0.2959602425094711	-0.16864132962261247	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Duck Life: Retro Pack	0.3703142194462443	0.04522547530864108	-0.16922230929908183	-0.0968084886371818	-1.3631832526344616	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Builder Buddies: 3D City Building Simulator	-0.5239347076727494	-0.2959602425094711	-0.07520923437949285	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
The Paranormal Society™: Hidden Adventure	1.2807107728068359	-0.2959602425094711	-0.1306267730645371	-3.5751107180470583	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Formulas - Photo Lab Effects and Custom Frames	0.21038030621753764	0.04522547530864108	-0.16893181946084715	-0.0968084886371818	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
ZAGA	0.30214295555339715	-0.2959602425094711	-0.16437641063398506	0.7058766412266358	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Relook	-0.3973280809490353	0.38812569422131665	-0.16762461518879107	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Horizon Chase - World Tour	1.0807299482406074	-0.2959602425094711	-0.12567524173099132	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Candid - Speak Your Mind Freely	-0.42337696176991796	-0.2959602425094711	-0.16498379847756667	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
Fallout Shelter	2.711127032553798	-0.2959602425094711	2.462602421023609	0.17075322131742407	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Election Center 2016	-0.43024483458347884	-0.2959602425094711	-0.16975047264132673	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.0
Moments - private albums with friends and family	0.01461029449714939	-0.2959602425094711	-0.012384204819464149	-0.0968084886371818	-1.8667417328074443	3.480862308576569	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Lifeline 2	-0.3268817807318952	0.04522547530864108	-0.15222865376235276	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Down To Lunch	-0.4558233131568573	-0.2959602425094711	-0.13676667191813385	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
INKHUNTER try tattoo designs in augmented reality	-0.36455957529562344	-0.2959602425094711	-0.1595569201360005	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Blyss	-0.10018495943014172	-0.1262246341476967	-0.16643624766874007	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Snapshot Cam - Draw on Pictures & Add Text to Photos	-0.25061674725926414	0.2166755847649789	-0.17005416656311753	-0.0968084886371818	0.6510506680574688	3.2283065230390253	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0
Snoopy Emoji	-0.4726580117720824	0.04522547530864108	-0.16993532981111242	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.0
Boyfriend Plus - Brett Jeff and Kai	-0.45918455103447803	-0.2959602425094711	-0.16857530920483185	-0.0968084886371818	0.14749218788448623	0.07135920381972971	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PAUSE - Relaxation at your fingertip	-0.3396140015643415	0.04522547530864108	-0.16786228869280126	0.7058766412266358	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Easy Music - Give kids an ear for music	0.13412097459033082	0.38812569422131665	-0.16967124813999	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
SOMA Messenger	-0.29604049883189437	-0.2959602425094711	-0.12756342567951678	0.7058766412266358	-1.8667417328074443	3.480862308576569	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
Analog Wedding	-0.5021593599973744	-0.1262246341476967	-0.17013339106445427	1.5085617710904535	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Farming Simulator 16	-0.03775830480226973	0.5595758036776545	-0.1354198553954094	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Total War Battles: KINGDOM	1.2012470040511765	-0.2959602425094711	-0.12941199737737386	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Football Chairman Pro	-0.4726180988541123	0.38812569422131665	-0.16975047264132673	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Fit The Fat 2	-0.08186778100460043	-0.2959602425094711	-0.05725168074316687	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Face Paint Party - Kids Coloring Fun	-0.3038605798313122	-0.2959602425094711	-0.1697372685577706	0.7058766412266358	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Patternator Pattern Maker Backgrounds & Wallpapers	-0.42093087008289626	-0.2959602425094711	-0.1426160809334959	-0.0968084886371818	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0
Atlantic Fleet	0.0588794223713603	1.4168263509593433	-0.16666071708919417	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Spinny Circle	-0.5080379626298205	-0.2959602425094711	0.10456436323710883	0.17075322131742407	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Rick and Morty: Pocket Mortys	2.105867587996959	-0.2959602425094711	-0.010152714698479523	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Down The Mountain	0.1498751734976524	-0.2959602425094711	-0.12414356803848116	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
记账·圈子账本(专业版)—可共享的全能记帐本软件	-0.3374786604529438	-0.1262246341476967	-0.17008057473022978	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
百度钱包-金融信贷和理财投资优选	-0.4326823735023641	-0.2959602425094711	-0.1701730033151226	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Fast Motorcycle Driver	-0.1363973797198266	-0.2959602425094711	-0.1408731419040878	0.7058766412266358	-0.35606629228849634	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Abby Lee Dance Secrets	-0.41211011521151497	0.5595758036776545	-0.15957012421955663	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
EWallpaper	-0.5245448051331487	0.38812569422131665	-0.1696844522235461	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Puppy Love - My Dream Pet	0.19563248302760378	-0.2959602425094711	-0.1479373266066131	0.17075322131742407	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
小咖秀-全民视频才艺直播社区	-0.27260306321533795	-0.2959602425094711	-0.16936755421819918	-0.0968084886371818	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
懸賞パズルパクロス２	-0.03339069120726129	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	0.6510506680574688	-0.6863081527929012	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Airmail - Your Mail With You	-0.08062477870210456	0.5595758036776545	-0.149442592132011	-0.0968084886371818	0.6510506680574688	2.7231949519639382	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Hop Rush	-0.5218307267111852	-0.2959602425094711	-0.17012018698089815	0.7058766412266358	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
League of War: Mercenaries	-0.09682372155252099	-0.2959602425094711	-0.1369251209208073	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
V for Wikipedia	-0.46643159656875444	0.5595758036776545	-0.16846967653638287	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4.0
2Face Fitpack - Dein Trainingsprogramm mit persönlichem Ernährungsplan, Kalorienrechner und Trainingsplan	-0.45859726095577585	-0.2959602425094711	-0.17023902373290323	1.5085617710904535	-1.8667417328074443	1.3341381315074479	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Egg, Inc.	-0.4052393914752419	-0.2959602425094711	0.8738606793838917	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Swaggy Ninja	-0.46652282609554313	-0.2959602425094711	-0.15426208262999555	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
CatHotel - Care for cute cats	0.08653622360189353	-0.2959602425094711	-0.15142320466542933	0.17075322131742407	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
伙星 - 随手拍出明星一样的MV	-0.22362421102066102	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.30747447448658577	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0
ディグラム恋愛診断	-0.5201087693930488	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Rawr Messenger - Dab your chat	-0.19170813125818092	-0.2959602425094711	-0.16786228869280126	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
Curious World: Games, Videos, Books for Children	-0.0349301894718204	-0.2959602425094711	-0.16226375726500553	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Champs Sports	-0.37747140425893494	-0.2959602425094711	-0.16588167615938296	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sago Mini Babies	-0.260013388518499	0.2166755847649789	-0.1693147378839747	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sago Mini Superhero	-0.05470704032598069	0.2166755847649789	-0.16984290122621956	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Infinite Tanks	4.7918074027915445	0.5595758036776545	-0.16677955384119925	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Word Trek  - WordTrek Brain game & Word puzzles	-0.4210962236002007	-0.2959602425094711	-0.12040681239209862	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Triller - Music Video & Film Maker	-0.31139271763680326	-0.2959602425094711	0.16888145423897932	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0
Free Fur All – We Bare Bears Minigame Collection	0.4549125000064797	-0.2959602425094711	-0.1511063066600824	0.17075322131742407	0.14749218788448623	0.576470774894817	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pinchworm	-0.2742309400839736	-0.2959602425094711	-0.140028080556496	-0.0968084886371818	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Signily Keyboard - Sign Language Emoji and GIFs!	-0.3041143119526933	-0.1262246341476967	-0.16930153380041857	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
U by BB&T	-0.3473143438098492	-0.2959602425094711	-0.15980779772356682	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
skyticket - Reserve Best Valued Air Tickets	-0.5313185974972089	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	0.14749218788448623	3.6071402013453406	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0
Upperland	-0.20201421686259052	-0.2959602425094711	-0.1675850029381227	0.17075322131742407	0.6510506680574688	2.3443612736576225	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Agar.io	-0.37635384255577353	-0.2959602425094711	2.160466581092424	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Aralon: Forge and Flame	3.2857305051869257	0.5595758036776545	-0.1677038396901278	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
SHOWTIME	-0.48229413053913756	-0.2959602425094711	-0.15420926629577106	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
EvilBane: Rise of Ravens	-0.051519708733800906	-0.2959602425094711	-0.15138359241476096	0.17075322131742407	0.6510506680574688	1.0815823459699043	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pharaoh's Party: Coin Pusher	0.07879311751570363	-0.2959602425094711	-0.16771704377368393	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Puzzle Strike	0.587848175151159	0.38812569422131665	-0.16996173797822467	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
球球大作战	-0.20752219954245757	-0.2959602425094711	-0.1687733704581737	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Cops N Robbers (Jail Break 2) - Survival Mini Game	0.07502989953567024	-0.2959602425094711	-0.14965385746890897	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Money Multiplier	-0.4416855874273228	-0.2959602425094711	-0.1702258196493471	0.7058766412266358	0.14749218788448623	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
天天快报 - 最热门的新闻资讯软件	-0.28513001761250967	-0.2959602425094711	-0.1700409624795614	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.0
Eisenhorn: XENOS	7.820944144597037	0.7310259131339921	-0.16891861537729103	-3.3075490080924523	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
KING OF KARTS: Single- & Multiplayer Battles.	0.785830502896173	0.2166755847649789	-0.17012018698089815	0.17075322131742407	0.6510506680574688	1.3341381315074479	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Popcorn Buzz - Free Group Calls	-0.5058085410689219	-0.2959602425094711	-0.16652867625363293	0.17075322131742407	-1.8667417328074443	1.4604160242762199	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
InShot Video Editor Music, No Crop, Cut	-0.39891604489970095	-0.2959602425094711	-0.0015040399692195807	-0.0968084886371818	-1.8667417328074443	0.4501928821260452	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0
My Uncrowded	-0.07625146326167183	-0.1262246341476967	-0.1672813090163319	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
PAC-MAN Championship Edition DX	-0.20171772090052728	0.5595758036776545	-0.16341251253438813	0.17075322131742407	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Matchsticks ~ Free Puzzle Game with Matches	-0.46394844288647485	-0.2959602425094711	-0.16743975801900537	-0.0968084886371818	0.14749218788448623	1.207860238738676	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
盗墓OL-精绝女王	0.39049019948010516	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Doc McStuffins Pet Vet	1.143869333546516	0.04522547530864108	-0.1693147378839747	0.17075322131742407	0.6510506680574688	0.07135920381972971	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Fishing Break	1.055562002537778	-0.2959602425094711	-0.1426688972677204	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
